date,city,cid,industry,platform,number,amount
202502,新竹市,O,廣播、電視節目編排及傳播業,無載具,1235,1798573
202304,臺中市,B,未分類其他服務業,無載具,20950,59897889
202304,高雄市,E,保險業,無載具,4177,3605963
202304,彰化縣,N,電力及燃氣供應業,使用載具,443963,594817177
202304,花蓮縣,U,批發業,使用載具,29399,45621144
202304,南投縣,M,非金屬礦物製品製造業,使用載具,76,62230
202304,雲林縣,P,電力及燃氣供應業,無載具,1810,2849929
202304,臺北市,A,廣播、電視節目編排及傳播業,使用載具,191389,296289113
202502,新北市,F,化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,使用載具,439,345285
202502,彰化縣,N,金屬製品製造業,無載具,330,18105957
202502,臺北市,A,出版業,使用載具,195077,258019680
202502,雲林縣,P,餐飲業,無載具,700346,178891753
202304,高雄市,E,人力仲介及供應業,無載具,7986,12958172
202304,花蓮縣,U,影片及電視節目業；聲音錄製及音樂發行業,無載具,3226,627241
202502,新北市,F,專門營造業,使用載具,12459,39795181
202304,苗栗縣,K,廢棄物清除、處理及資源回收處理業,無載具,7,145205
202502,雲林縣,P,電子零組件製造業,使用載具,12,6980
202304,嘉義市,I,旅行及相關服務業,無載具,1,1174
202304,南投縣,M,餐飲業,無載具,749998,202445589
202502,彰化縣,N,批發業,使用載具,212680,214749698
202502,嘉義市,I,餐飲業,使用載具,705481,224772991
202502,彰化縣,N,紙漿、紙及紙製品製造業,使用載具,508,416372
202304,新北市,F,研究發展服務業,無載具,225,45308590
202304,連江縣,Z,零售業,無載具,90878,16545396
202304,桃園市,H,非金屬礦物製品製造業,無載具,833,16422292
202304,桃園市,H,圖書館、檔案保存、博物館及類似機構,使用載具,2655,1419745
202304,宜蘭縣,G,企業總管理機構及管理顧問業,無載具,740,5075599
202502,高雄市,E,廣播、電視節目編排及傳播業,無載具,945,886943
202304,基隆市,C,電腦程式設計、諮詢及相關服務業,使用載具,2,1010
202304,南投縣,M,影片及電視節目業；聲音錄製及音樂發行業,無載具,216,287949
202502,臺北市,A,圖書館、檔案保存、博物館及類似機構,無載具,6291,1559009
202304,新竹市,O,電信業,使用載具,611955,408773428
202502,臺北市,A,零售業,使用載具,45571378,24433687741
202304,花蓮縣,U,專門營造業,無載具,170,3627643
202502,連江縣,Z,住宿業,無載具,21,320359
202502,桃園市,H,租賃業,使用載具,561266,72634345
202502,高雄市,E,運動、娛樂及休閒服務業,使用載具,155775,196675396
202304,高雄市,E,土木工程業,無載具,110,227599485
202502,彰化縣,N,其他製造業,無載具,6195,15074656
202502,金門縣,W,其他社會工作服務業,無載具,236,279234
202304,屏東縣,T,個人及家庭用品維修業,無載具,30439,51174034
202502,新竹市,O,不動產經營及相關服務業,無載具,17091,50242097
202304,花蓮縣,U,資訊服務業,無載具,42,134186
202304,臺中市,B,成衣及服飾品製造業,使用載具,217,368942
202502,彰化縣,N,郵政及快遞業,使用載具,6770,1250889
202304,嘉義縣,Q,水上運輸業,無載具,215,233830
202502,臺東縣,V,教育業,無載具,277,1403550
202304,彰化縣,N,非金屬礦物製品製造業,無載具,9186,4847893
202211,高雄市,E,水上運輸業,無載具,140,1000546
202211,屏東縣,T,未分類其他服務業,無載具,365,1351030
202302,臺中市,B,郵政及快遞業,使用載具,11143,2390606
202211,臺中市,B,紡織業,無載具,971,65492295
202302,新竹市,O,運輸輔助業,使用載具,100666,8348561
202302,臺北市,A,汽車及其零件製造業,使用載具,258,3053527
202302,彰化縣,N,專門設計業,使用載具,496,518753
202211,臺南市,D,飲料製造業,無載具,3031,2043630
202407,新竹縣,J,藥品及醫用化學製品製造業,使用載具,992,1018524
202407,基隆市,C,家具製造業,使用載具,4,185500
202211,臺北市,A,陸上運輸業,使用載具,284396,230646213
202211,嘉義縣,Q,陸上運輸業,使用載具,1905,1023998
202407,雲林縣,P,零售業,使用載具,4249343,1127931144
202211,南投縣,M,不動產經營及相關服務業,使用載具,9819,1945934
202407,桃園市,H,保險業,使用載具,1,300
202211,桃園市,H,紡織業,無載具,2101,6453703
202407,新竹縣,J,研究發展服務業,無載具,1624,70994717
202307,彰化縣,N,農、牧業,無載具,13787,21632384
202307,嘉義縣,Q,批發業,使用載具,60134,107746845
202211,臺北市,A,零售業,使用載具,39808823,28078203847
202211,雲林縣,P,電力設備及配備製造業,無載具,71,11848061
202302,臺南市,D,其他專業、科學及技術服務業,無載具,1323,6179547
202307,宜蘭縣,G,旅行及相關服務業,使用載具,27,105084
202302,新北市,F,塑膠製品製造業,使用載具,12760,24657938
202211,南投縣,M,專門設計業,使用載具,1120,1384551
202302,屏東縣,T,電力及燃氣供應業,使用載具,311427,497038744
202407,雲林縣,P,運動、娛樂及休閒服務業,使用載具,31150,19767251
202307,新北市,F,其他製造業,使用載具,991,2856609
202302,彰化縣,N,食品及飼品製造業,無載具,140322,702344491
202407,基隆市,C,電信業,使用載具,487559,291528027
202302,苗栗縣,K,飲料製造業,使用載具,1661,967679
202407,澎湖縣,X,運輸輔助業,無載具,18408,611309
202302,新竹市,O,建築物及綠化服務業,無載具,1029,1234164
202302,臺南市,D,其他社會工作服務業,使用載具,298,49832
202307,高雄市,E,農、牧業,無載具,3450,20920840
202407,南投縣,M,皮革、毛皮及其製品製造業,使用載具,23,22600
202302,臺北市,A,創作及藝術表演業,無載具,25727,45594277
202302,新竹縣,J,電子零組件製造業,無載具,2175,2032845250
202302,基隆市,C,資訊服務業,使用載具,387,38679
202307,桃園市,H,專門營造業,使用載具,1376543,846709197
202211,彰化縣,N,住宿業,使用載具,274,825848
202302,新竹縣,J,其他化學製品製造業,使用載具,1355,1698432
202211,臺南市,D,電力及燃氣供應業,使用載具,739104,1487267141
202211,雲林縣,P,廢水及污水處理業,無載具,5,708585
202407,高雄市,E,其他化學製品製造業,使用載具,6244,9782770
202302,連江縣,Z,飲料製造業,使用載具,23,45780
202407,新竹市,O,石油及煤製品製造業,無載具,95982,40047635
202407,新竹縣,J,不動產經營及相關服務業,無載具,7117,108377327
202302,花蓮縣,U,用水供應業,使用載具,57289,21292886
202302,高雄市,E,專門營造業,使用載具,150,3639168
202407,桃園市,H,未分類其他服務業,使用載具,10913,26555773
202302,嘉義市,I,電信業,使用載具,549814,331710383
202307,桃園市,H,人力仲介及供應業,無載具,39048,20287433
202302,高雄市,E,水上運輸業,無載具,115,560365
202211,屏東縣,T,廣播、電視節目編排及傳播業,無載具,1189,2191442
202211,臺北市,A,建築、工程服務及技術檢測、分析服務業,使用載具,1372,4778950
202307,桃園市,H,不動產開發業,無載具,4322,1713220804
202307,屏東縣,T,專門營造業,使用載具,40,251993
202211,臺北市,A,企業總管理機構及管理顧問業,無載具,90262,629856994
202302,花蓮縣,U,專門營造業,無載具,33,4729275
202302,彰化縣,N,塑膠製品製造業,使用載具,402,824399
202407,苗栗縣,K,批發業,無載具,274833,654375589
202302,澎湖縣,X,電信業,無載具,1263,6635162
202302,苗栗縣,K,電信業,使用載具,372440,233233455
202307,新北市,F,行政支援服務業,使用載具,7703,8185104
202307,新竹市,O,藥品及醫用化學製品製造業,使用載具,89,1427969
202302,臺中市,B,土木工程業,使用載具,59,941841
202302,臺中市,B,電力設備及配備製造業,無載具,573,8654106
202307,臺北市,A,法律及會計服務業,無載具,104,1778761
202407,嘉義縣,Q,金屬製品製造業,無載具,47,689186
202211,宜蘭縣,G,教育業,使用載具,5,115500
202302,彰化縣,N,零售業,使用載具,4676437,1212304558
202307,新北市,F,非金屬礦物製品製造業,無載具,1682,20847629
202211,高雄市,E,漁業,無載具,25,84132
202211,臺南市,D,航空運輸業,無載具,1476,321059
202302,新竹縣,J,行政支援服務業,無載具,50,7754
202211,臺北市,A,其他社會工作服務業,使用載具,1011,303942
202302,新竹市,O,印刷及資料儲存媒體複製業,無載具,163,88298
202307,嘉義市,I,保全及偵探業,使用載具,206,1586367
202211,新北市,F,紙漿、紙及紙製品製造業,使用載具,2419,943812
202211,金門縣,W,運輸輔助業,無載具,965,32980
202302,新竹縣,J,非金屬礦物製品製造業,無載具,39,2086866
202302,苗栗縣,K,污染整治業,無載具,3,9900
202211,新竹縣,J,電腦、電子產品及光學製品製造業,使用載具,330,1060278
202302,嘉義縣,Q,菸草製造業,無載具,1,400
202307,高雄市,E,圖書館、檔案保存、博物館及類似機構,使用載具,1164,209827
202407,臺北市,A,石油及煤製品製造業,使用載具,65369,22353226
202302,金門縣,W,電信業,使用載具,51709,32995337
202211,新北市,F,建築工程業,無載具,683,276895889
202211,臺南市,D,漁業,無載具,75,173790
202211,臺南市,D,皮革、毛皮及其製品製造業,使用載具,1236,2955830
202307,彰化縣,N,皮革、毛皮及其製品製造業,使用載具,206,160111
202407,嘉義縣,Q,用水供應業,使用載具,73654,31656967
202307,苗栗縣,K,金融服務業,使用載具,600,169333
202307,宜蘭縣,G,飲料製造業,無載具,14960,13933341
202407,新北市,F,人力仲介及供應業,使用載具,137491,24120738
202305,臺北市,A,基本金屬製造業,無載具,142,257959163
202305,連江縣,Z,電力及燃氣供應業,使用載具,2723,6372707
202305,苗栗縣,K,金融服務業,無載具,4155,1747071
202305,臺北市,A,石油及煤製品製造業,使用載具,53410,17043711
202305,彰化縣,N,其他專業、科學及技術服務業,使用載具,19,147292
202305,彰化縣,N,農、牧業,使用載具,1715,1436394
202305,新竹市,O,醫療保健業,使用載具,42,711582
202305,高雄市,E,不動產開發業,無載具,138205,3228290246
202305,新竹市,O,陸上運輸業,無載具,2595,1530758
202305,臺南市,D,印刷及資料儲存媒體複製業,無載具,2477,906936
202305,新北市,F,公共行政及國防；強制性社會安全,無載具,326,103833
202305,臺北市,A,居住型照顧服務業,無載具,945,1188983
202305,臺北市,A,個人及家庭用品維修業,無載具,24231,720327495
202305,彰化縣,N,農、牧業,無載具,15813,27742909
202305,新北市,F,電力及燃氣供應業,無載具,9663,417502036
202305,苗栗縣,K,紙漿、紙及紙製品製造業,無載具,970,67403230
202305,新北市,F,電力設備及配備製造業,無載具,3875,87361167
202305,臺中市,B,保全及偵探業,無載具,947,55978337
202305,新北市,F,住宿業,使用載具,14922,37262648
202305,彰化縣,N,保全及偵探業,使用載具,399,2255938
202305,臺北市,A,運動、娛樂及休閒服務業,使用載具,266070,315844503
202305,臺中市,B,其他運輸工具及其零件製造業,使用載具,324,554121
202305,嘉義市,I,電腦程式設計、諮詢及相關服務業,無載具,23,706155
202305,彰化縣,N,用水供應業,使用載具,192763,86077172
202305,基隆市,C,產業用機械設備維修及安裝業,無載具,1,16900
202305,雲林縣,P,創作及藝術表演業,無載具,133,101688
202305,臺中市,B,影片及電視節目業；聲音錄製及音樂發行業,無載具,58509,14263648
202305,臺北市,A,證券期貨及金融輔助業,使用載具,724559,577569180
202305,南投縣,M,廣播、電視節目編排及傳播業,無載具,248,309346
202305,高雄市,E,建築物及綠化服務業,使用載具,255,357742
202305,桃園市,H,土木工程業,無載具,50,24052778
202305,彰化縣,N,教育業,使用載具,1357,4410674
202305,臺北市,A,廢棄物清除、處理及資源回收處理業,使用載具,193,431154
202305,屏東縣,T,電力及燃氣供應業,無載具,341,1025337
202305,花蓮縣,U,非金屬礦物製品製造業,使用載具,78,128255
202305,彰化縣,N,人力仲介及供應業,無載具,32479,18436097
202305,新竹縣,J,電腦、電子產品及光學製品製造業,無載具,818,59391915
202305,臺中市,B,個人及家庭用品維修業,使用載具,7348,21303894
202305,新北市,F,不動產經營及相關服務業,使用載具,32426,146698345
202305,南投縣,M,郵政及快遞業,無載具,3566,3795689
202305,新北市,F,成衣及服飾品製造業,無載具,3613,10677956
202305,新竹市,O,汽車及其零件製造業,使用載具,57,458515
202305,新竹縣,J,金屬製品製造業,使用載具,36,260081
202305,高雄市,E,租賃業,無載具,7380,48436385
202305,高雄市,E,其他製造業,使用載具,386,439001
202305,新北市,F,運動、娛樂及休閒服務業,使用載具,232098,289806854
202305,桃園市,H,郵政及快遞業,使用載具,319,60800
202305,臺南市,D,批發業,使用載具,509086,749621855
202305,臺北市,A,住宿業,無載具,276009,1483062981
202305,基隆市,C,醫療保健業,無載具,4056,1670083
202305,花蓮縣,U,郵政及快遞業,無載具,5854,5814829
202305,彰化縣,N,零售業,無載具,9300733,3928244156
202305,宜蘭縣,G,運輸輔助業,無載具,305437,19289112
202305,新竹市,O,資訊服務業,無載具,2583,1629545
202305,新竹縣,J,電腦程式設計、諮詢及相關服務業,使用載具,9025,10333404
202305,臺北市,A,陸上運輸業,使用載具,180485,183954771
202305,高雄市,E,倉儲業,無載具,184,62970025
202305,臺東縣,V,郵政及快遞業,使用載具,10296,1782448
202305,彰化縣,N,建築物及綠化服務業,使用載具,49,13032
202305,嘉義市,I,電力設備及配備製造業,無載具,191,110005
202305,苗栗縣,K,飲料製造業,使用載具,1833,935671
202305,基隆市,C,電腦、電子產品及光學製品製造業,無載具,4,10710
202305,花蓮縣,U,石油及煤製品製造業,使用載具,7575,3450289
202305,彰化縣,N,機械設備製造業,無載具,54841,6645954
202305,基隆市,C,電信業,使用載具,507922,292648024
202305,臺東縣,V,證券期貨及金融輔助業,無載具,60,44670
202305,苗栗縣,K,電信業,無載具,6215,17981322
202305,新竹市,O,電腦程式設計、諮詢及相關服務業,使用載具,9113,4606125
202305,雲林縣,P,成衣及服飾品製造業,無載具,1015,2732986
202305,桃園市,H,金屬製品製造業,使用載具,2253,2569649
